REF_SPECIES;mouse;Mus musculus;EMAPT:;EMAPA:
ANA_EVIDENCE;text book without experimental reference
ANA_SOURCE_FORMAT;book
ANA_SOURCE_FORMAT;personal communication
ANA_STAGE_MODIFIER;Early
ANA_STAGE_MODIFIER;Late
ANA_STAGE_MODIFIER;LostLate
ANA_RELATIONSHIP_TYPE;derives-from;derives from;develops into
ANA_RELATIONSHIP_TYPE;part-of;is part of;has part
ANA_RELATIONSHIP_TYPE;is-a;is a;is an instance of
ANA_RELATIONSHIP_TYPE;develops-from;develops from;gives rise to
ANA_RELATIONSHIP_TYPE;located-in;located in;contains
ANA_RELATIONSHIP_TYPE;develops-in;develops in;hosts the development of
ANA_RELATIONSHIP_TYPE;disjoint-from;disjoint from;disjoint from
ANA_RELATIONSHIP_TYPE;surrounds;surrounds;is surrounded by
ANA_RELATIONSHIP_TYPE;attached-to;attached to;attached to
ANA_RELATIONSHIP_TYPE;has-part;has part;is part of
ANA_PROJECT;EMAGE
ANA_PROJECT;EMAP
ANA_PROJECT;EUREGENE
ANA_PROJECT;EUREXPRESS
ANA_PROJECT;GUDMAP
ANA_PERSPECTIVE;Adult Kidney (GenePaint);A custom perspective for use with adult kidney images produced by GenePaint for the EuReGene project.  Brigitte Kaissling uses this in Fiatas to annotate such images.  This is a highly idiosyncratic perspective and should not be used for any other purpose.  The whole need for this perspective may go away when we split TS28 into juvinile and adult.
ANA_PERSPECTIVE;Renal;Renal/Urinary subset of the mouse anatomy ontology.
ANA_PERSPECTIVE;Urogenital;Reproductive and Renal/Urinary subset of the mouse anatomy ontology.
ANA_PERSPECTIVE;Whole mouse;The entire mouse anatomy ontology.
ANA_EDITOR;Duncan Davidson
ANA_EDITOR;Jonathan Bard
ANA_EDITOR;sysadmin
ANA_SOURCE;Grays Anatomy, 38th Edition;ed. by Williams PL, Bannister LH, Berry MH, Collins P, Dyson M, Dussek JE, Ferguson MWJ;book;1995
ANA_SOURCE;The Anatomical Basis of Mouse Development;Kaufman MH and Bard JBL;book;1999
ANA_SOURCE;Matthew H. Kaufman personal communication;Kaufman MH;personal communication;1999
ANA_STAGE;mouse;TS01;0;none;none;none
ANA_STAGE;mouse;TS02;1;none;none;none
ANA_STAGE;mouse;TS03;2;none;none;none
ANA_STAGE;mouse;TS04;3;none;none;none
ANA_STAGE;mouse;TS05;4;none;none;none
ANA_STAGE;mouse;TS06;5;none;none;none
ANA_STAGE;mouse;TS07;6;none;none;none
ANA_STAGE;mouse;TS08;7;none;none;none
ANA_STAGE;mouse;TS09;8;none;none;none
ANA_STAGE;mouse;TS10;9;none;none;none
ANA_STAGE;mouse;TS11;10;none;none;none
ANA_STAGE;mouse;TS12;11;none;none;none
ANA_STAGE;mouse;TS13;12;none;none;none
ANA_STAGE;mouse;TS14;13;none;none;none
ANA_STAGE;mouse;TS15;14;none;none;none
ANA_STAGE;mouse;TS16;15;none;none;none
ANA_STAGE;mouse;TS17;16;none;none;none
ANA_STAGE;mouse;TS18;17;none;none;none
ANA_STAGE;mouse;TS19;18;none;none;none
ANA_STAGE;mouse;TS20;19;none;none;none
ANA_STAGE;mouse;TS21;20;none;none;none
ANA_STAGE;mouse;TS22;21;none;none;none
ANA_STAGE;mouse;TS23;22;none;none;none
ANA_STAGE;mouse;TS24;23;none;none;none
ANA_STAGE;mouse;TS25;24;none;none;none
ANA_STAGE;mouse;TS26;25;none;none;none
ANA_STAGE;mouse;TS27;26;none;none;none
ANA_STAGE;mouse;TS28;27;none;none;none
ANA_VERSION;1;2006-05-05 14:59:04.0;Version created from CIOF file exported by GUDMAP version of EMAP.
ANA_VERSION;2;2006-08-01 14:44:18.0;Revision of the GUDMAP/EuReGene anatomy.  This is the first version that was created by revsing the previous database in place, rather than replacing it entirely.  This is the first version that logs changes.
ANA_VERSION;3;2006-11-10 14:46:08.0;Third revision of GUDMAP/EuReGene anatomy database.  Includes a great deal of changes in the urogenital parts of the anatomy, non-alphabetical sibling term ordering, and deletes many timed nodes that should have been deleted in earlier revisions.
ANA_VERSION;4;2007-02-20 15:35:21.0;Version 4 of GUDMAP/EuReGene anatomy database.  Includes a great deal of changes in the urogenital parts of the anatomy.  It also includes minor changes to the schema to accommodate Xenopus anatomy.
ANA_VERSION;5;2010-04-16 09:47:57.0;DB2OBO Update: Editing the ontology
ANA_VERSION;6;2010-04-16 09:59:40.0;DB2OBO Update: Editing the ontology
ANA_VERSION;7;2010-05-19 10:36:04.0;DB2OBO Update: Editing the ontology
ANA_VERSION;8;2011-01-18 10:34:49.0;DB2OBO Update: Editing the ontology
ANA_VERSION;9;2012-07-12 14:22:55.0;DB2OBO Update - Editing the ontology
ANA_VERSION;10;2012-09-14 11:50:33.0;DB2OBO Update - Editing the ontology
ANA_VERSION;11;2013-11-11 15:26:30.0;DB2OBO Update - Editing the ontology
ANA_VERSION;12;2014-03-24 11:52:13.0;DB2OBO Update - Editing the ontology
ANA_NODE;mouse;mouse;false;false;EMAPA:25765;none;EMAPA:0025765
ANA_NODE;mouse;coelomic vessel;true;false;EMAPA:29122;;EMAPA:0029122
ANA_NODE;mouse;mesonephros of male;true;false;EMAPA:29138;;EMAPA:0029138
ANA_NODE;mouse;early proximal tubule;true;false;EMAPA:28003;;EMAPA:0028003
ANA_NODE;mouse;interstitial vessel;true;false;EMAPA:29130;;EMAPA:0029130
ANA_NODE;mouse;renal vesicle;true;false;EMAPA:27678;;EMAPA:0027678
ANA_NODE;mouse;upper limb of comma-shaped body;true;false;EMAPA:27684;;EMAPA:0027684
ANA_NODE;mouse;comma-shaped body;true;false;EMAPA:27681;;EMAPA:0027681
ANA_NODE;mouse;lower limb of comma-shaped body;true;false;EMAPA:27687;;EMAPA:0027687
ANA_NODE;mouse;Sertoli cell;true;false;EMAPA:29106;;EMAPA:0029106
ANA_NODE;mouse;developing vasculature of the testis;true;false;EMAPA:29114;;EMAPA:0029114
ANA_NODE;mouse;peritubular myoid cell;true;false;EMAPA:29110;;EMAPA:0029110
ANA_NODE;mouse;ureteric trunk;true;false;EMAPA:27697;;EMAPA:0027697
ANA_NODE;mouse;ureteric tip;true;false;EMAPA:27694;;EMAPA:0027694
ANA_NODE;mouse;renal interstitium;true;false;EMAPA:27690;;EMAPA:0027690
ANA_NODE;mouse;degenerating mesonephric portion of male paramesonephric duct;true;false;EMAPA:29161;;EMAPA:0029161
ANA_NODE;mouse;genital tubercle mesenchyme of male;true;false;EMAPA:29167;;EMAPA:0029167
ANA_NODE;mouse;genital tubercle surface epithelium of male;true;false;EMAPA:29170;;EMAPA:0029170
ANA_NODE;mouse;nephric duct of male, rest of;true;false;EMAPA:29173;;EMAPA:0029173
ANA_NODE;mouse;mesenchyme of rest of nephric duct of male;true;false;EMAPA:29177;;EMAPA:0029177
ANA_NODE;mouse;mesonephric tubule of male;true;false;EMAPA:29148;;EMAPA:0029148
ANA_NODE;mouse;mesonephric mesenchyme of male;true;false;EMAPA:29143;;EMAPA:0029143
ANA_NODE;mouse;paramesonephric duct of male, mesonephric portion;true;false;EMAPA:29158;;EMAPA:0029158
ANA_NODE;mouse;pelvic urothelial lining;true;false;EMAPA:28077;;EMAPA:0028077
ANA_NODE;mouse;developing capillary of medulla;true;false;EMAPA:28075;;EMAPA:0028075
ANA_NODE;mouse;developing venous vasculature of medulla;true;false;EMAPA:28073;;EMAPA:0028073
ANA_NODE;mouse;developing arterial vasculature of medulla;true;false;EMAPA:28071;;EMAPA:0028071
ANA_NODE;mouse;urothelium of ureter;true;false;EMAPA:28089;;EMAPA:0028089
ANA_NODE;mouse;perihilar interstitium;true;false;EMAPA:28083;;EMAPA:0028083
ANA_NODE;mouse;developing vasculature of medulla;true;false;EMAPA:28069;;EMAPA:0028069
ANA_NODE;mouse;medullary collecting duct;true;false;EMAPA:28061;;EMAPA:0028061
ANA_NODE;mouse;developing venous vasculature of cortex;true;false;EMAPA:28037;;EMAPA:0028037
ANA_NODE;mouse;developing arterial vasculature of cortex;true;false;EMAPA:28035;;EMAPA:0028035
ANA_NODE;mouse;developing vasculature of cortex;true;false;EMAPA:28029;;EMAPA:0028029
ANA_NODE;mouse;immature loop of Henle;true;false;EMAPA:28049;;EMAPA:0028049
ANA_NODE;mouse;developing capillary of cortex;true;false;EMAPA:28039;;EMAPA:0028039
ANA_NODE;mouse;T2 mixed spinal nerve;true;false;EMAPA:26595;;EMAPA:0026595
ANA_NODE;mouse;T3 mixed spinal nerve;true;false;EMAPA:26597;;EMAPA:0026597
ANA_NODE;mouse;S4 mixed spinal nerve;true;false;EMAPA:26591;;EMAPA:0026591
ANA_NODE;mouse;T1 mixed spinal nerve;true;false;EMAPA:26593;;EMAPA:0026593
ANA_NODE;mouse;renal connecting tubule;true;false;EMAPA:28011;;EMAPA:0028011
ANA_NODE;mouse;early distal tubule;true;false;EMAPA:28007;;EMAPA:0028007
ANA_NODE;mouse;S2 mixed spinal nerve;true;false;EMAPA:26587;;EMAPA:0026587
ANA_NODE;mouse;S3 mixed spinal nerve;true;false;EMAPA:26589;;EMAPA:0026589
ANA_NODE;mouse;T4 mixed spinal nerve;true;false;EMAPA:26599;;EMAPA:0026599
ANA_NODE;mouse;forelimb digit 1 phalanx;true;false;EMAPA:18476;;EMAPA:0018476
ANA_NODE;mouse;forelimb digit 2 metacarpus;true;false;EMAPA:18477;;EMAPA:0018477
ANA_NODE;mouse;forelimb digit 2 phalanx;true;false;EMAPA:18478;;EMAPA:0018478
ANA_NODE;mouse;forelimb digit 3 metacarpus;true;false;EMAPA:18479;;EMAPA:0018479
ANA_NODE;mouse;L3 mixed spinal nerve;true;false;EMAPA:26577;;EMAPA:0026577
ANA_NODE;mouse;L4 mixed spinal nerve;true;false;EMAPA:26579;;EMAPA:0026579
ANA_NODE;mouse;forelimb digit 1 metacarpus;true;false;EMAPA:18475;;EMAPA:0018475
ANA_NODE;mouse;L6 mixed spinal nerve;true;false;EMAPA:26583;;EMAPA:0026583
ANA_NODE;mouse;S1 mixed spinal nerve;true;false;EMAPA:26585;;EMAPA:0026585
ANA_NODE;mouse;L5 mixed spinal nerve;true;false;EMAPA:26581;;EMAPA:0026581
ANA_NODE;mouse;palmar pads;true;false;EMAPA:18489;;EMAPA:0018489
ANA_NODE;mouse;hand dermis;true;false;EMAPA:18487;;EMAPA:0018487
ANA_NODE;mouse;hand epidermis;true;false;EMAPA:18488;;EMAPA:0018488
ANA_NODE;mouse;C6 mixed spinal nerve;true;false;EMAPA:26569;;EMAPA:0026569
ANA_NODE;mouse;carpus;true;false;EMAPA:18485;;EMAPA:0018485
ANA_NODE;mouse;hand skin;true;false;EMAPA:18486;;EMAPA:0018486
ANA_NODE;mouse;C5 mixed spinal nerve;true;false;EMAPA:26567;;EMAPA:0026567
ANA_NODE;mouse;forelimb digit 5 metacarpus;true;false;EMAPA:18483;;EMAPA:0018483
ANA_NODE;mouse;forelimb digit 5 phalanx;true;false;EMAPA:18484;;EMAPA:0018484
ANA_NODE;mouse;C4 mixed spinal nerve;true;false;EMAPA:26565;;EMAPA:0026565
ANA_NODE;mouse;forelimb digit 4 metacarpus;true;false;EMAPA:18481;;EMAPA:0018481
ANA_NODE;mouse;forelimb digit 4 phalanx;true;false;EMAPA:18482;;EMAPA:0018482
